Ledger,Date,Account,D/C,Amount
AAA,45970,610000,C,240000
AAA,45970,232000,D,240000
AAA,45970,151000,C,240000
AAA,46000,152000,D,529998
AAA,46000,610000,C,529998
AAA,45998,250000,D,552000
AAA,45998,232000,C,552000
AAA,45970,232000,D,558000
AAA,45970,151000,C,558000
AAA,45998,250000,D,588000
AAA,45998,232000,C,588000
AAA,45970,151000,D,600000
AAA,45970,151000,D,600000
AAA,45970,151000,D,600000
AAA,45970,151000,D,600000
AAA,45970,152000,C,2400000
AAA,45970,152000,D,480000
AAA,45970,610000,C,480000
AAA,45970,232000,D,600000
AAA,45970,151000,C,600000
AAA,46000,152000,D,673998
AAA,46000,610000,C,673998
AAA,45998,250000,D,672000
AAA,45998,232000,C,672000
AAA,45970,232000,D,678000
AAA,45970,151000,C,678000
AAA,45998,250000,D,228000
AAA,45998,232000,C,228000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,151000,D,234000
AAA,45970,152000,C,2808000
AAA,45970,152000,D,234000
AAA,45970,610000,C,234000
AAA,45970,232000,D,234000
AAA,45970,151000,C,234000
AAA,45998,250000,D,372000
AAA,45998,232000,C,372000
AAA,45977,250000,D,850500
AAA,45977,310000,C,850500
AAA,45998,250000,D,594000
AAA,45998,232000,C,594000
AAA,45970,151000,D,606000
AAA,45970,151000,D,606000
AAA,45970,151000,D,606000
AAA,45970,151000,D,606000
AAA,45970,151000,D,606000
AAA,45970,151000,D,606000
AAA,45970,152000,C,3636000
AAA,45970,152000,D,606000
AAA,45970,610000,C,606000
AAA,45970,232000,D,606000
AAA,45970,151000,C,606000
AAA,46000,152000,D,702000
AAA,46000,610000,C,702000
AAA,45998,250000,D,702000
AAA,45998,232000,C,702000
AAA,45970,232000,D,702000
AAA,45970,151000,C,702000
AAA,46000,152000,D,246000
AAA,46000,610000,C,246000
AAA,45998,250000,D,246000
AAA,45998,232000,C,246000
AAA,45970,232000,D,246000
AAA,45970,151000,C,246000
AAA,45998,250000,D,390000
AAA,45998,232000,C,390000
AAA,45984,250000,D,891000
AAA,45984,310000,C,891000
AAA,45998,250000,D,600000
AAA,45998,232000,C,600000
AAA,45970,151000,D,600000
AAA,45970,151000,D,600000
AAA,45970,151000,D,600000
AAA,45970,151000,D,600000
AAA,45970,152000,C,2400000
AAA,45970,152000,D,480000
AAA,45970,610000,C,480000
AAA,45970,232000,D,600000
AAA,45970,151000,C,600000
AAA,46000,152000,D,1080000
AAA,46000,610000,C,1080000
AAA,45998,250000,D,1080000
AAA,45998,232000,C,1080000
AAA,45970,232000,D,1080000
AAA,45970,151000,C,1080000
AAA,46000,152000,D,175998
AAA,46000,610000,C,175998
AAA,45998,250000,D,174000
AAA,45998,232000,C,174000
AAA,45970,232000,D,180000
AAA,45970,151000,C,180000
AAA,45998,250000,D,396000
AAA,45998,232000,C,396000
AAA,46000,152000,D,406002
AAA,46000,610000,C,406002
AAA,45998,250000,D,408000
AAA,45998,232000,C,408000
AAA,45970,232000,D,408000
AAA,45970,151000,C,408000
AAA,45998,250000,D,1116000
AAA,45998,232000,C,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,151000,D,1116000
AAA,45970,152000,C,13392000
AAA,45970,152000,D,1116000
AAA,45970,610000,C,1116000
AAA,45970,232000,D,1116000
AAA,45970,151000,C,1116000
AAA,46000,152000,D,180000
AAA,46000,610000,C,180000
AAA,45998,250000,D,180000
AAA,45998,232000,C,180000
AAA,45970,232000,D,180000
AAA,45970,151000,C,180000
AAA,46000,152000,D,584184
AAA,46000,610000,C,584184
AAA,45998,250000,D,612000
AAA,45998,232000,C,612000
AAA,45970,232000,D,624000
AAA,45970,151000,C,624000
AAA,45998,250000,D,594000
AAA,45998,232000,C,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,151000,D,594000
AAA,45970,152000,C,7128000
AAA,45970,152000,D,594000
AAA,45970,610000,C,594000
AAA,45970,232000,D,594000
AAA,45970,151000,C,594000
AAA,45998,250000,D,1152000
AAA,45998,232000,C,1152000
AAA,45970,151000,D,1170000
AAA,45970,151000,D,1170000
AAA,45970,151000,D,1170000
AAA,45970,151000,D,1170000
AAA,45970,152000,C,4680000
AAA,45970,152000,D,1171800
AAA,45970,610000,C,1171800
AAA,45970,232000,D,1170000
AAA,45970,151000,C,1170000
AAA,45970,151000,D,1179000
AAA,45970,152000,C,1179000
AAA,46000,152000,D,181998
AAA,46000,610000,C,181998
AAA,45998,250000,D,180000
AAA,45998,232000,C,180000
AAA,45970,232000,D,186000
AAA,45970,151000,C,186000
AAA,46000,152000,D,403332
AAA,46000,610000,C,403332
AAA,45998,250000,D,420000
AAA,45998,232000,C,420000
AAA,45970,232000,D,444000
AAA,45970,151000,C,444000
AAA,45998,250000,D,600000
AAA,45998,232000,C,600000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,151000,D,612000
AAA,45970,152000,C,7344000
AAA,45970,152000,D,612000
AAA,45970,610000,C,612000
AAA,45970,232000,D,612000
AAA,45970,151000,C,612000
AAA,46000,152000,D,793998
AAA,46000,610000,C,793998
AAA,45998,250000,D,792000
AAA,45998,232000,C,792000
AAA,45970,232000,D,798000
AAA,45970,151000,C,798000
AAA,46000,152000,D,194664
AAA,46000,610000,C,194664
AAA,45998,250000,D,192000
AAA,45998,232000,C,192000
AAA,45970,232000,D,240000
AAA,45970,151000,C,240000
AAA,45998,250000,D,654000
AAA,45998,232000,C,654000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,151000,D,666000
AAA,45970,152000,C,7992000
AAA,45970,152000,D,666000
AAA,45970,610000,C,666000
AAA,45970,232000,D,666000
AAA,45970,151000,C,666000
AAA,46000,152000,D,404502
AAA,46000,610000,C,404502
AAA,45998,250000,D,402000
AAA,45998,232000,C,402000
AAA,45970,232000,D,408000
AAA,45970,151000,C,408000
AAA,46000,152000,D,822000
AAA,46000,610000,C,822000
AAA,45998,250000,D,822000
AAA,45998,232000,C,822000
AAA,45970,232000,D,828000
AAA,45970,151000,C,828000
AAA,45998,250000,D,294000
AAA,45998,232000,C,294000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,151000,D,297000
AAA,45970,152000,C,3564000
AAA,45970,152000,D,297000
AAA,45970,610000,C,297000
AAA,45970,232000,D,297000
AAA,45970,151000,C,297000
AAA,45998,250000,D,678000
AAA,45998,232000,C,678000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,151000,D,672000
AAA,45970,152000,C,8064000
AAA,45970,152000,D,672000
AAA,45970,610000,C,672000
AAA,45970,232000,D,672000
AAA,45970,151000,C,672000
AAA,46000,152000,D,607998
AAA,46000,610000,C,607998
AAA,45998,250000,D,612000
AAA,45998,232000,C,612000
AAA,45970,232000,D,606000
AAA,45970,151000,C,606000
AAA,45998,250000,D,1260000
AAA,45998,232000,C,1260000
AAA,45970,151000,D,1350000
AAA,45970,151000,D,1350000
AAA,45970,151000,D,1350000
AAA,45970,151000,D,1350000
AAA,45970,152000,C,5400000
AAA,45970,152000,D,1350000
AAA,45970,610000,C,1350000
AAA,45970,232000,D,1350000
AAA,45970,151000,C,1350000
AAA,45970,151000,D,1350000
AAA,45970,152000,C,1350000
AAA,46000,152000,D,204000
AAA,46000,610000,C,204000
AAA,45998,250000,D,204000
AAA,45998,232000,C,204000
AAA,45970,232000,D,204000
AAA,45970,151000,C,204000
AAA,46000,152000,D,457638
AAA,46000,610000,C,457638
AAA,45998,250000,D,456000
AAA,45998,232000,C,456000
AAA,45970,232000,D,456000
AAA,45970,151000,C,456000
AAA,46000,152000,D,403998
AAA,46000,610000,C,403998
AAA,45998,250000,D,402000
AAA,45998,232000,C,402000
AAA,45970,232000,D,408000
AAA,45970,151000,C,408000
AAA,45998,250000,D,1314000
AAA,45998,232000,C,1314000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,151000,D,1326000
AAA,45970,152000,C,15912000
AAA,45970,152000,D,1326000
AAA,45970,610000,C,1326000
AAA,45970,232000,D,1326000
AAA,45970,151000,C,1326000
AAA,45998,250000,D,306000
AAA,45998,232000,C,306000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,151000,D,318000
AAA,45970,152000,C,3816000
AAA,45970,152000,D,318000
AAA,45970,610000,C,318000
AAA,45970,232000,D,318000
AAA,45970,151000,C,318000
AAA,46000,152000,D,469638
AAA,46000,610000,C,469638
AAA,45998,250000,D,468000
AAA,45998,232000,C,468000
AAA,45970,232000,D,468000
AAA,45970,151000,C,468000
AAA,46000,152000,D,408000
AAA,46000,610000,C,408000
AAA,45998,250000,D,408000
AAA,45998,232000,C,408000
AAA,45970,232000,D,414000
AAA,45970,151000,C,414000
AAA,46000,152000,D,893502
AAA,46000,610000,C,893502
AAA,45998,250000,D,888000
AAA,45998,232000,C,888000
AAA,45970,232000,D,900000
AAA,45970,151000,C,900000
AAA,46000,816000,D,1470
AAA,46000,115000,C,1470
AAA,46000,816000,D,8322
AAA,46000,115000,C,8322
AAA,46000,816000,D,6966
AAA,46000,115000,C,6966
AAA,46000,816000,D,10458
AAA,46000,115000,C,10458
AAA,46000,816000,D,9144
AAA,46000,115000,C,9144
AAA,46000,816000,D,10134
AAA,46000,115000,C,10134
AAA,46000,816000,D,11256
AAA,46000,115000,C,11256
AAA,46000,816000,D,7584
AAA,46000,115000,C,7584
AAA,46000,816000,D,3828
AAA,46000,115000,C,3828
AAA,46000,816000,D,7416
AAA,46000,115000,C,7416
AAA,46000,816000,D,2814
AAA,46000,115000,C,2814
AAA,46000,816000,D,7890
AAA,46000,115000,C,7890
AAA,46000,816000,D,2004
AAA,46000,115000,C,2004
AAA,46000,816000,D,8400
AAA,46000,115000,C,8400
AAA,46000,816000,D,6564
AAA,46000,115000,C,6564
AAA,46000,816000,D,9696
AAA,46000,115000,C,9696
AAA,46000,816000,D,7932
AAA,46000,115000,C,7932
AAA,46000,816000,D,11034
AAA,46000,115000,C,11034
AAA,46000,816000,D,5670
AAA,46000,115000,C,5670
AAA,46000,816000,D,9960
AAA,46000,115000,C,9960
AAA,46000,816000,D,5922
AAA,46000,115000,C,5922
AAA,46000,816000,D,10872
AAA,46000,115000,C,10872
AAA,46000,816000,D,8700
AAA,46000,115000,C,8700
AAA,46000,816000,D,10830
AAA,46000,115000,C,10830
AAA,46000,816000,D,3864
AAA,46000,115000,C,3864
AAA,46000,816000,D,9702
AAA,46000,115000,C,9702
AAA,46000,816000,D,8226
AAA,46000,115000,C,8226
AAA,46000,816000,D,6294
AAA,46000,115000,C,6294
AAA,46000,814000,D,6000
AAA,46000,210000,C,6000
AAA,46000,818000,D,7002
AAA,46000,210000,C,7002
AAA,46000,823000,D,120000
AAA,46000,210000,C,120000
AAA,46000,811000,D,49998
AAA,46000,320000,C,49998
AAA,46000,890000,D,2632290
AAA,46000,340000,C,2632290
AAA,46003,330000,D,4555572
AAA,46003,450000,D,4534134
AAA,46003,250000,C,9089706
AAA,46029,813000,D,4540458
AAA,46029,330000,C,4540458
AAA,46029,450000,D,46334916
AAA,46029,350000,C,46334916
AAA,46029,450000,C,50884164
AAA,46029,350000,D,50884164
AAA,46015,320000,D,1031940
AAA,46015,320000,D,1170000
AAA,46015,320000,D,8580
AAA,46015,320000,D,42900
AAA,46015,320000,D,17160
AAA,46015,320000,D,7800
AAA,46015,320000,D,17160
AAA,46015,320000,D,21450
AAA,46015,320000,D,7800
AAA,46015,320000,D,7800
AAA,46015,320000,D,16848
AAA,46015,320000,D,11232
AAA,46015,320000,D,33696
AAA,46015,320000,D,5616
AAA,46015,320000,D,22464
AAA,46015,320000,D,11232
AAA,46015,320000,D,6738
AAA,46015,250000,C,1038678
AAA,46015,250000,C,1401738
AAA,46001,710000,D,1170000
AAA,46001,320000,C,1170000
AAA,46001,812000,D,8580
AAA,46001,320000,C,8580
AAA,46001,817000,D,42900
AAA,46001,320000,C,42900
AAA,46001,820000,D,17160
AAA,46001,320000,C,17160
AAA,46001,822000,D,7800
AAA,46001,320000,C,7800
AAA,46001,824000,D,17160
AAA,46001,320000,C,17160
AAA,46001,825000,D,1031940
AAA,46001,320000,C,1031940
AAA,46001,826000,D,21450
AAA,46001,320000,C,21450
AAA,46001,827000,D,7800
AAA,46001,320000,C,7800
AAA,46001,828000,D,7800
AAA,46001,320000,C,7800
AAA,46001,831000,D,16848
AAA,46001,320000,C,16848
AAA,46001,832000,D,11232
AAA,46001,320000,C,11232
AAA,46001,833000,D,33696
AAA,46001,320000,C,33696
AAA,46001,834000,D,5616
AAA,46001,320000,C,5616
AAA,46001,835000,D,22464
AAA,46001,320000,C,22464
AAA,46001,836000,D,11232
AAA,46001,320000,C,11232
AAA,46001,837000,D,6738
AAA,46001,320000,C,6738
AAA,46029,152000,D,2857500
AAA,46029,610000,C,2857500
AAA,46029,250000,D,3060000
AAA,46029,232000,C,3060000
AAA,46029,232000,D,3120000
AAA,46029,151000,C,3120000
AAA,46029,250000,D,234000
AAA,46029,232000,C,234000
AAA,46028,310000,D,315900
AAA,46028,250000,C,315900
AAA,46029,152000,D,240000
AAA,46029,610000,C,240000
AAA,46029,232000,D,240000
AAA,46029,151000,C,240000
AAA,46029,152000,D,529998
AAA,46029,610000,C,529998
AAA,46029,250000,D,552000
AAA,46029,232000,C,552000
AAA,46029,232000,D,558000
AAA,46029,151000,C,558000
AAA,46029,250000,D,588000
AAA,46029,232000,C,588000
AAA,46028,310000,D,1058400
AAA,46028,250000,C,1058400
AAA,46029,152000,D,480000
AAA,46029,610000,C,480000
AAA,46029,232000,D,600000
AAA,46029,151000,C,600000
AAA,46029,152000,D,673998
AAA,46029,610000,C,673998
AAA,46029,250000,D,672000
AAA,46029,232000,C,672000
AAA,46029,232000,D,678000
AAA,46029,151000,C,678000
AAA,46029,250000,D,228000
AAA,46029,232000,C,228000
AAA,46028,310000,D,410400
AAA,46028,250000,C,410400
AAA,46029,152000,D,234000
AAA,46029,610000,C,234000
AAA,46029,232000,D,234000
AAA,46029,151000,C,234000
AAA,46028,310000,D,1339200
AAA,46028,250000,C,1339200
AAA,46029,250000,D,372000
AAA,46029,232000,C,372000
AAA,46029,250000,D,594000
AAA,46029,232000,C,594000
AAA,46028,310000,D,534600
AAA,46028,250000,C,534600
AAA,46029,152000,D,606000
AAA,46029,610000,C,606000
AAA,46029,232000,D,606000
AAA,46029,151000,C,606000
AAA,46029,152000,D,702000
AAA,46029,610000,C,702000
AAA,46029,250000,D,702000
AAA,46029,232000,C,702000
AAA,46029,232000,D,702000
AAA,46029,151000,C,702000
AAA,46029,152000,D,246000
AAA,46029,610000,C,246000
AAA,46029,250000,D,246000
AAA,46029,232000,C,246000
AAA,46029,232000,D,246000
AAA,46029,151000,C,246000
AAA,46028,310000,D,1404000
AAA,46028,250000,C,1404000
AAA,46029,250000,D,390000
AAA,46029,232000,C,390000
AAA,46029,250000,D,600000
AAA,46029,232000,C,600000
AAA,46028,310000,D,1080000
AAA,46028,250000,C,1080000
AAA,46029,152000,D,480000
AAA,46029,610000,C,480000
AAA,46029,232000,D,600000
AAA,46029,151000,C,600000
AAA,46029,152000,D,1080000
AAA,46029,610000,C,1080000
AAA,46029,250000,D,1080000
AAA,46029,232000,C,1080000
AAA,46029,232000,D,1080000
AAA,46029,151000,C,1080000
AAA,46029,152000,D,175998
AAA,46029,610000,C,175998
AAA,46029,250000,D,174000
AAA,46029,232000,C,174000
AAA,46029,232000,D,180000
AAA,46029,151000,C,180000
AAA,46028,310000,D,1436400
AAA,46028,250000,C,1436400
AAA,46029,250000,D,396000
AAA,46029,232000,C,396000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,151000,D,612000
AAA,46001,152000,C,6732000
AAA,46001,152000,D,612000
AAA,46001,610000,C,612000
AAA,46001,232000,D,612000
AAA,46001,151000,C,612000
AAA,46029,152000,D,406002
AAA,46029,610000,C,406002
AAA,46029,250000,D,408000
AAA,46029,232000,C,408000
AAA,46029,232000,D,408000
AAA,46029,151000,C,408000
AAA,46029,250000,D,1116000
AAA,46029,232000,C,1116000
AAA,46028,310000,D,2008800
AAA,46028,250000,C,2008800
AAA,46029,152000,D,1116000
AAA,46029,610000,C,1116000
AAA,46029,232000,D,1116000
AAA,46029,151000,C,1116000
AAA,46029,152000,D,180000
AAA,46029,610000,C,180000
AAA,46029,250000,D,180000
AAA,46029,232000,C,180000
AAA,46029,232000,D,180000
AAA,46029,151000,C,180000
AAA,46029,152000,D,584184
AAA,46029,610000,C,584184
AAA,46029,250000,D,612000
AAA,46029,232000,C,612000
AAA,46029,232000,D,624000
AAA,46029,151000,C,624000
AAA,46029,250000,D,594000
AAA,46029,232000,C,594000
AAA,46028,310000,D,1069200
AAA,46028,250000,C,1069200
AAA,46029,152000,D,594000
AAA,46029,610000,C,594000
AAA,46029,232000,D,594000
AAA,46029,151000,C,594000
AAA,46029,250000,D,1152000
AAA,46029,232000,C,1152000
AAA,46028,310000,D,2073600
AAA,46028,250000,C,2073600
AAA,46029,152000,D,1171800
AAA,46029,610000,C,1171800
AAA,46029,232000,D,1170000
AAA,46029,151000,C,1170000
AAA,46029,152000,D,181998
AAA,46029,610000,C,181998
AAA,46029,250000,D,180000
AAA,46029,232000,C,180000
AAA,46029,232000,D,186000
AAA,46029,151000,C,186000
AAA,46029,152000,D,403332
AAA,46029,610000,C,403332
AAA,46029,250000,D,420000
AAA,46029,232000,C,420000
AAA,46029,232000,D,444000
AAA,46029,151000,C,444000
AAA,46029,250000,D,600000
AAA,46029,232000,C,600000
AAA,46028,310000,D,1080000
AAA,46028,250000,C,1080000
AAA,46029,152000,D,612000
AAA,46029,610000,C,612000
AAA,46029,232000,D,612000
AAA,46029,151000,C,612000
AAA,46029,152000,D,793998
AAA,46029,610000,C,793998
AAA,46029,250000,D,792000
AAA,46029,232000,C,792000
AAA,46029,232000,D,798000
AAA,46029,151000,C,798000
AAA,46029,152000,D,194664
AAA,46029,610000,C,194664
AAA,46029,250000,D,192000
AAA,46029,232000,C,192000
AAA,46029,232000,D,240000
AAA,46029,151000,C,240000
AAA,46029,250000,D,654000
AAA,46029,232000,C,654000
AAA,46028,310000,D,1177200
AAA,46028,250000,C,1177200
AAA,46029,152000,D,666000
AAA,46029,610000,C,666000
AAA,46029,232000,D,666000
AAA,46029,151000,C,666000
AAA,46029,152000,D,404502
AAA,46029,610000,C,404502
AAA,46029,250000,D,402000
AAA,46029,232000,C,402000
AAA,46029,232000,D,408000
AAA,46029,151000,C,408000
AAA,46029,152000,D,822000
AAA,46029,610000,C,822000
AAA,46029,250000,D,822000
AAA,46029,232000,C,822000
AAA,46029,232000,D,828000
AAA,46029,151000,C,828000
AAA,46029,250000,D,294000
AAA,46029,232000,C,294000
AAA,46028,310000,D,529200
AAA,46028,250000,C,529200
AAA,46029,152000,D,297000
AAA,46029,610000,C,297000
AAA,46029,232000,D,297000
AAA,46029,151000,C,297000
AAA,46029,250000,D,678000
AAA,46029,232000,C,678000
AAA,46028,310000,D,1220400
AAA,46028,250000,C,1220400
AAA,46029,152000,D,672000
AAA,46029,610000,C,672000
AAA,46029,232000,D,672000
AAA,46029,151000,C,672000
AAA,46029,152000,D,607998
AAA,46029,610000,C,607998
AAA,46029,250000,D,612000
AAA,46029,232000,C,612000
AAA,46029,232000,D,606000
AAA,46029,151000,C,606000
AAA,46029,250000,D,1260000
AAA,46029,232000,C,1260000
AAA,46028,310000,D,2268000
AAA,46028,250000,C,2268000
AAA,46029,152000,D,1350000
AAA,46029,610000,C,1350000
AAA,46029,232000,D,1350000
AAA,46029,151000,C,1350000
AAA,46029,152000,D,204000
AAA,46029,610000,C,204000
AAA,46029,250000,D,204000
AAA,46029,232000,C,204000
AAA,46029,232000,D,204000
AAA,46029,151000,C,204000
AAA,46029,152000,D,457638
AAA,46029,610000,C,457638
AAA,46029,250000,D,456000
AAA,46029,232000,C,456000
AAA,46029,232000,D,456000
AAA,46029,151000,C,456000
AAA,46029,152000,D,403998
AAA,46029,610000,C,403998
AAA,46029,250000,D,402000
AAA,46029,232000,C,402000
AAA,46029,232000,D,408000
AAA,46029,151000,C,408000
AAA,46029,250000,D,1314000
AAA,46029,232000,C,1314000
